시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,안양시 만안구,31041610,석수2동,126.90137603211608,37.419283775276234
경기도,안양시 만안구,31041510,안양1동,126.92512600393358,37.39936737941997
경기도,안양시 만안구,31041520,안양2동,126.91950793665981,37.408911670628015
경기도,안양시 만안구,31041530,안양3동,126.91276749026427,37.39803997909477
경기도,안양시 만안구,31041540,안양4동,126.91868937151,37.39681832794621
경기도,안양시 만안구,31041550,안양5동,126.92219434941138,37.392252456389045
경기도,안양시 만안구,31041560,안양6동,126.92519244284587,37.386109624113715
경기도,안양시 만안구,31041570,안양7동,126.93665782987789,37.38938192875689
경기도,안양시 만안구,31041580,안양8동,126.93007359613662,37.38018419976524
경기도,안양시 만안구,31041590,안양9동,126.90416325160183,37.378044738700396
경기도,안양시 만안구,31041651,충훈동,126.89925315780937,37.40788306837059
경기도,양주시,31260330,광적면,126.95297886153398,37.83006225192428
경기도,양주시,31260320,남면,126.97979977753766,37.89603792167258
경기도,양주시,31260110,백석읍,126.97763811009811,37.7889343512103
경기도,양주시,31260510,양주1동,127.0345839672535,37.785639241153575
경기도,양주시,31260520,양주2동,127.08693701939038,37.79258679334915
경기도,양주시,31260561,옥정1동,127.1008956841582,37.83696871199528
경기도,양주시,31260571,옥정2동,127.08806379879047,37.817821643845924
경기도,양주시,31260310,은현면,127.0239625223988,37.8692538553481
경기도,양주시,31260340,장흥면,126.9634939500806,37.71735381618851
경기도,양주시,31260530,회천1동,127.07498464492572,37.85685439813095
경기도,양주시,31260540,회천2동,127.04741847302198,37.825243263098784
경기도,양주시,31260550,회천3동,127.07040691809489,37.82584537115288
경기도,양평군,31580310,강상면,127.4676910606187,37.461073907071885
경기도,양평군,31580320,강하면,127.41176514009155,37.46809395729921
경기도,양평군,31580410,개군면,127.5494960155044,37.4398951523092
경기도,양평군,31580360,단월면,127.63580506596674,37.58283622280675
